task_id,role,reasoning_tokens,natural_boundary,reasoning_capped,early_eos,reasoning_seconds,timing_complete,history_path,history_sha256
leetcode/3714,small,8222,True,False,False,268.93918818910606,True,primary/tasks/leetcode__3714/small_history/source_history.json,abb04b2bc0b68ce7e18b60604f259830ba2d8a7dbdbf4fcf4e8a62c5208a29a9
atcoder/abc396_b,source,2734,True,False,False,152.9193500301335,True,primary/tasks/atcoder__abc396_b/large_history/source_history.json,35e04ddf21c3d16bcca5b089b02fe26d06b79146f2a9f8cfbb0c0ce3be04c282
atcoder/abc396_b,small,3316,True,False,False,107.96435190388002,True,primary/tasks/atcoder__abc396_b/small_history/source_history.json,f202044f0b4512660e033bb32bce4e763121f4732bcf5961de8d20299c8d14ce
leetcode/3560,source,24576,False,True,False,1392.0369013170712,True,primary/tasks/leetcode__3560/large_history/source_history.json,64d5d142913775cedecf64966d1fc714dc3ade932d8a1a142d5a631262b05528
leetcode/3560,small,15832,True,False,False,521.5917205410078,True,primary/tasks/leetcode__3560/small_history/source_history.json,0fe3bd6d80cf25f46c4dd01bf19a51fbb1ea418b13fc75ea1461b12f322c3e96
leetcode/3525,source,7975,True,False,False,464.32678552507423,True,primary/tasks/leetcode__3525/large_history/source_history.json,0716f2dfdf9e17676e85323cb8601a23421f1177b1b163940ea99c025a39ed2f
leetcode/3525,small,12735,True,False,False,571.5189115721732,True,primary/tasks/leetcode__3525/small_history/source_history.json,8210d61b8a9c73161e3762c3cc4734dfe728ceccee277a76379f7c0cfadb3d1d
atcoder/abc378_e,source,12514,True,False,False,745.6060808871407,True,primary/tasks/atcoder__abc378_e/large_history/source_history.json,0ccaff73c4e196995e223e2cc41baa29b9e16f805cd2ca6075f3daf49040fb05
atcoder/abc378_e,small,9621,True,False,False,313.1378782207612,True,primary/tasks/atcoder__abc378_e/small_history/source_history.json,880521f3acdbabe19fd99bb23379b7ea47d77178bf8aa00e158834347a6fe626
leetcode/3591,source,7598,True,False,False,432.4253159998916,True,primary/tasks/leetcode__3591/large_history/source_history.json,46e7f47353f8b861cd3b3e7d2a6d1fda4929ae7741e7b0f2585c5e43153898dd
leetcode/3591,small,23484,True,False,False,773.8656717010308,True,primary/tasks/leetcode__3591/small_history/source_history.json,3f99a060ff29558ac5601fc86508a033f28c835e81e0faaa949f611e216445f1
leetcode/3688,source,19528,True,False,False,1143.49737521098,True,primary/tasks/leetcode__3688/large_history/source_history.json,38db660657411e78075a9f7aa618149b018e6991b37f6d1d2043e7bf113a98e3
leetcode/3688,small,14070,True,False,False,458.4218722351361,True,primary/tasks/leetcode__3688/small_history/source_history.json,dde83510e6599559277c587b4cc26630df80184bdaaa75035f4dbd8617ffb419
leetcode/3765,source,22653,True,False,False,1278.0751139360946,True,primary/tasks/leetcode__3765/large_history/source_history.json,d0cdcb33708ffab977beb8c9508a292fc82a8de0d6576844be897c3823d3e9b6
leetcode/3765,small,23513,True,False,False,770.7375620149542,True,primary/tasks/leetcode__3765/small_history/source_history.json,7de49e5919bc6919db998a3a35f4a9992be79b1753f1c3b1f7d65b7f3fca26ea
atcoder/abc368_e,source,17670,True,False,False,993.3211755871307,True,primary/tasks/atcoder__abc368_e/large_history/source_history.json,93d77b510277542e50b45c90d907eaeaf2c78faeb18ee964f692ea0161115c5b
atcoder/abc368_e,small,24576,False,True,False,802.8627273209859,True,primary/tasks/atcoder__abc368_e/small_history/source_history.json,ed4044dc61a2d73a155ce7440a3057dfc139fac84acf58ee9af47c2362de2e37
atcoder/abc368_f,source,9347,True,False,False,543.7788835309912,True,primary/tasks/atcoder__abc368_f/large_history/source_history.json,4434a01e3110d5f9490174df9af585175a7fab765fb3eb1df0da9d88e05e7449
atcoder/abc368_f,small,8658,True,False,False,299.858311701566,True,primary/tasks/atcoder__abc368_f/small_history/source_history.json,37e304f9517f59876939469653c6a096bac306d8892b2faee295d1673913dbb6
atcoder/abc390_a,source,3651,True,False,False,216.34637691406533,True,primary/tasks/atcoder__abc390_a/large_history/source_history.json,40e2d77f70005b608647d3c9830563f6e9503ac9bb83a3238d1c62e5ed2be283
atcoder/abc390_a,small,5001,True,False,False,166.20756290806457,True,primary/tasks/atcoder__abc390_a/small_history/source_history.json,9b8ed31484ee0603a0861b3c03ba662cd4401cb28d49a095505086627761bd67
atcoder/abc370_e,source,11212,True,False,False,630.9050082559697,True,primary/tasks/atcoder__abc370_e/large_history/source_history.json,634ef5675e69a8b84c997d3d94ed57f3310293a9f3f73cc64df204044af60a2c
atcoder/abc370_e,small,9401,True,False,False,308.7684551591519,True,primary/tasks/atcoder__abc370_e/small_history/source_history.json,ada29080c1509b395d67cf17e92173e7f364e84a1833f35ec3af8632b8d09065
atcoder/abc392_c,source,3476,True,False,False,206.48904251493514,True,primary/tasks/atcoder__abc392_c/large_history/source_history.json,04c570ea7a1e8c1318337aa44716e65e78f9b123278612f7611c496fcaad68b4
atcoder/abc392_c,small,4650,True,False,False,208.5098398476839,True,primary/tasks/atcoder__abc392_c/small_history/source_history.json,3ab1edacb42a7c4469e39706e68073314355835a4f68cefd3aea6dd92fb4cf9b
atcoder/abc375_f,source,15025,True,False,False,848.5608290289529,True,primary/tasks/atcoder__abc375_f/large_history/source_history.json,c214d797a22904a80c7ebc93b9257552310b2bedf18b1d6765afa00bdfe71649
atcoder/abc375_f,small,11563,True,False,False,456.96865103952587,True,primary/tasks/atcoder__abc375_f/small_history/source_history.json,b3f60636e0a20f16eba43f1a54e12e2e2e45358d53c7bbb429b96b7fd1d2acac
atcoder/abc387_f,source,24576,False,True,False,1388.840746134054,True,primary/tasks/atcoder__abc387_f/large_history/source_history.json,4a4554ef0268192e9149d2e57fdbb08deae03c3ddceffaa85011e9827a8b7f2b
atcoder/abc387_f,small,24081,True,False,False,787.2632037822623,True,primary/tasks/atcoder__abc387_f/small_history/source_history.json,e5965361e31247e972ee77dfb649c337fc9be1d0f1609dd2df9f03a1440d2184
leetcode/3562,source,18048,True,False,False,1022.7411921417806,True,primary/tasks/leetcode__3562/large_history/source_history.json,5a2f632399227fd8eff49d923b128c68f96e0557cfd75d849ec09935a834fd24
leetcode/3562,small,21009,True,False,False,684.4038763081189,True,primary/tasks/leetcode__3562/small_history/source_history.json,28d8600bd5604370f217ac47f9f0a15ed131e972c245326c915c1c3f4b67fc04
atcoder/abc373_g,source,9658,True,False,False,551.8730655610561,True,primary/tasks/atcoder__abc373_g/large_history/source_history.json,b4f37826a550cc7dc0b6661e7911df81e99d0e7be1b9cac0b8e14224b6645c04
atcoder/abc373_g,small,18717,True,False,False,817.5761580206454,True,primary/tasks/atcoder__abc373_g/small_history/source_history.json,4b1a2be1f4b0829fc6bb12653822fd6268a60a79dceb6e115355ace6f2bc3b65
atcoder/abc386_a,source,3663,True,False,False,217.29261647514068,True,primary/tasks/atcoder__abc386_a/large_history/source_history.json,120b7bea164bdaedc4cbbccfcada9ab73af07fec1d11d6ea00574f6b0666b56d
atcoder/abc386_a,small,6697,True,False,False,222.6354246479459,True,primary/tasks/atcoder__abc386_a/small_history/source_history.json,e4d3d18cfa1e3fc4a049581424030bb182a4a42c6e4402411552b00122f1b33a
atcoder/abc380_b,source,4316,True,False,False,243.30514909722842,True,primary/tasks/atcoder__abc380_b/large_history/source_history.json,1eb64bf3ae3eafe518895995b703a8c24c2fc99c26cffbaa185f21331dda75cf
atcoder/abc380_b,small,2293,True,False,False,74.68648214777932,True,primary/tasks/atcoder__abc380_b/small_history/source_history.json,ae30bb72e0007e4249e16e75bfc7c8dc5c0ec5a6ddcb73b6360a74fea88c281b
leetcode/3540,source,1360,True,False,False,81.22797582601197,True,primary/tasks/leetcode__3540/large_history/source_history.json,a74d59a683718860b03a635c99929f4f3f5820b7fc37adb5192e33db82171fa1
leetcode/3540,small,1522,True,False,False,49.7231322710868,True,primary/tasks/leetcode__3540/small_history/source_history.json,54cae703c6fbced68a3b64b47774b6788b0c21915811ad465309383396528e2e
atcoder/arc192_d,source,24576,False,True,False,1470.1661360769067,True,primary/tasks/atcoder__arc192_d/large_history/source_history.json,d9a7c5c84c9635becb6de3391b381892f3d9c50057701bd53e274787f31bd9ff
atcoder/arc192_d,small,24576,False,True,False,796.7549317379016,True,primary/tasks/atcoder__arc192_d/small_history/source_history.json,634cbe87fb690d4e9a6781efaf53206b8624648c534f74c1c58e58a8ea3ca247
leetcode/3593,source,5147,True,False,False,290.87570966104977,True,primary/tasks/leetcode__3593/large_history/source_history.json,9df89e7e8dfd66ed5b18965483b2c1f18176ebb0df2668d8d552237e6375429e
leetcode/3593,small,7343,True,False,False,245.9797128350474,True,primary/tasks/leetcode__3593/small_history/source_history.json,3e28837c4d42f091882a598b9f726df3f2f6cb55c4917215c6661663e7100ed7
leetcode/3610,source,6403,True,False,False,370.8190369280055,True,primary/tasks/leetcode__3610/large_history/source_history.json,95fd3f47dcec367c3d945fd9c51d5031e9a3ecbab8094dc6c6a54b0ad8f5eec5
leetcode/3610,small,8873,True,False,False,393.01149396784604,True,primary/tasks/leetcode__3610/small_history/source_history.json,8e4290a854893d4f8ed8f668daf2c6aaf8ecfb61d30179352e795368b3697c20
leetcode/3616,source,6865,True,False,False,408.3770215290133,True,primary/tasks/leetcode__3616/large_history/source_history.json,5631be2fc43dbdc280f18fbe7fb5ff6815e7e28b19bc3c76d11aaaddc94111e8
leetcode/3616,small,11899,True,False,False,390.17686483520083,True,primary/tasks/leetcode__3616/small_history/source_history.json,92ef5f37fe3081229e69ebb2317d05a709ef9352a5aa8a5b6c98f6d80ff88e67
leetcode/3510,source,3133,True,False,False,181.60745285218582,True,primary/tasks/leetcode__3510/large_history/source_history.json,241dbbe7b268e526d1dff6b569eab01de968ab1f588d5ed7c945314eccf35d98
leetcode/3510,small,3326,True,False,False,108.32949715806171,True,primary/tasks/leetcode__3510/small_history/source_history.json,5a6a80d92213b337b9f11459f4c4f9d8d3c8b23ffa1d37fcc1d18c6930760e89
atcoder/abc365_c,source,8034,True,False,False,454.0819175732322,True,primary/tasks/atcoder__abc365_c/large_history/source_history.json,3c81e89c6c9b12276fc810fb0996efb28b5401df3c32177a677ca100547acad0
atcoder/abc365_c,small,6423,True,False,False,279.3495185878128,True,primary/tasks/atcoder__abc365_c/small_history/source_history.json,43ddf6e44b7959b526ef4da2dd1cd2f7665d3a80c20691ba6598d53156dc595a
atcoder/arc185_d,source,24143,True,False,False,1372.0663028659765,True,primary/tasks/atcoder__arc185_d/large_history/source_history.json,fd4b47f9e65f731809791bb365951698de731a3aa46e8bc6251710d2abf79f15
atcoder/arc185_d,small,24405,True,False,False,796.2814687669743,True,primary/tasks/atcoder__arc185_d/small_history/source_history.json,f2ac2feb1da3571913644ff53d500191e1b887747f82a5d7f671aadb410298ff
leetcode/3750,source,8574,True,False,False,487.4818918330129,True,primary/tasks/leetcode__3750/large_history/source_history.json,8179b68959147ed162ef1c3df4812b6eb2faca920023687f76fa657554b33be9
leetcode/3750,small,13879,True,False,False,607.4781840145588,True,primary/tasks/leetcode__3750/small_history/source_history.json,b308d52d29d54e49f2b10ce0fabfecc63f41bb8981e2a3528e9d1a80c59573d4
atcoder/abc400_b,source,6899,True,False,False,389.5882079147268,True,primary/tasks/atcoder__abc400_b/large_history/source_history.json,93a9e6e907cc781daab26866c47bfae3424022e046b6748cb80449a4d0665564
atcoder/abc400_b,small,6755,True,False,False,294.90393694862723,True,primary/tasks/atcoder__abc400_b/small_history/source_history.json,70557923796221cd0f98753a3314ca9a737dd1c2015cd0b1c602f12fdafc5bef
leetcode/3733,source,23468,True,False,False,1332.0889378187712,True,primary/tasks/leetcode__3733/large_history/source_history.json,87d65e97c9c9f8d1ebb99b5a725ed5127621c2bdd86ef8583b8443cbb9ad6af0
leetcode/3733,small,20912,True,False,False,811.3527547400445,True,primary/tasks/leetcode__3733/small_history/source_history.json,fa390e2170059b205445a305ca0023155f6fbc3d816608f7ddb4dc4ed3eaba4c
leetcode/3737,source,9474,True,False,False,565.4598865639418,True,primary/tasks/leetcode__3737/large_history/source_history.json,c15f9b762affb7f482db7dcf1f31687cd62dad3ba07587a78867b9e8557c6685
leetcode/3737,small,10339,True,False,False,341.35627486300655,True,primary/tasks/leetcode__3737/small_history/source_history.json,00aa4676ab6f4fdcb912a7ec0a318ab7c1cead5b27dcb5bc2351704695ae36b7
atcoder/abc376_f,source,22762,True,False,False,1363.988958782982,True,primary/tasks/atcoder__abc376_f/large_history/source_history.json,0fcc209197dd4ed815406cad9e85b78c4374203e2b5f1f0299143800eae01cb5
atcoder/abc376_f,small,24576,False,True,False,802.0468146489002,True,primary/tasks/atcoder__abc376_f/small_history/source_history.json,130c7a514bae84d9c65945cc8fc0a497415f47b3f3bd066be6fa57cbd884ba9d
leetcode/3771,source,17250,True,False,False,1020.0143868508749,True,primary/tasks/leetcode__3771/large_history/source_history.json,cf93840577891c83c56d0250793c9845c2d619465bcc72956b071db4a0be78ed
leetcode/3771,small,20791,True,False,False,692.704646158265,True,primary/tasks/leetcode__3771/small_history/source_history.json,de38da0bd9cbfa07e4194e7b34b78b43ee90d4ddf3588ad482e4d8b66c9fd91c
atcoder/abc370_d,source,23703,True,False,False,1408.596969492035,True,primary/tasks/atcoder__abc370_d/large_history/source_history.json,f955504e9c721a955ff487e8040e0c34b9fc5042e19643a99616d074ae5e3de1
atcoder/abc370_d,small,14298,True,False,False,466.11065962095745,True,primary/tasks/atcoder__abc370_d/small_history/source_history.json,8aea369cd6ec90209af3fa20bc357b594c0556fc91b666ec9ac1b08d5dc17756
atcoder/abc368_d,source,8621,True,False,False,488.1253524310887,True,primary/tasks/atcoder__abc368_d/large_history/source_history.json,9f705cf8233e5fa6cc78627110c3f2652e7cb3a6e43f123df3b51ce2d06db255
atcoder/abc368_d,small,19349,True,False,False,645.8995045092888,True,primary/tasks/atcoder__abc368_d/small_history/source_history.json,2f15e2bf0d088f778db4d51ec66bb767012de6f8026a915abc2618eb175f55aa
leetcode/3639,source,7162,True,False,False,404.3663750477135,True,primary/tasks/leetcode__3639/large_history/source_history.json,d370b36c2ea7fa1d529a097b2d37e07fcb54959442eab3bd4e8f670494b59455
leetcode/3639,small,4585,True,False,False,149.72929884283803,True,primary/tasks/leetcode__3639/small_history/source_history.json,31efbacaf06e0a226ca73cfda6be9b65e203854340aae03900ef43a4a0a49d79
atcoder/abc367_e,source,12228,True,False,False,693.99172830116,True,primary/tasks/atcoder__abc367_e/large_history/source_history.json,58a94f0b6ef1cf3db15aeb205fd0f013ba4f16bc7d2d2c772a6b0cf65e0b00dc
atcoder/abc367_e,small,22936,True,False,False,754.3213129779324,True,primary/tasks/atcoder__abc367_e/small_history/source_history.json,af2266846ca1edf71274d4c209ed9614d0a521f1caaa6d1db2a77e7563347637
leetcode/3676,source,2112,True,False,False,122.51709296205081,True,primary/tasks/leetcode__3676/large_history/source_history.json,ae0256973f47b7991163e0d2e39b95da03f2f186fffa6eb5182cb1537053b5a8
leetcode/3676,small,1736,True,False,False,56.95879629882984,True,primary/tasks/leetcode__3676/small_history/source_history.json,6a2856a4610bac86cec0142b26f57bb65fab81b50c5764c3bb900b2fb48bcbbb
leetcode/3634,source,7831,True,False,False,467.16060545900837,True,primary/tasks/leetcode__3634/large_history/source_history.json,751e0eb4e245ba210a703d2839d74c4537cdc1916b4597a0e21b89bb2a3e146d
leetcode/3634,small,7745,True,False,False,299.92739175632596,True,primary/tasks/leetcode__3634/small_history/source_history.json,9c90c09f366f50f068d4b8edfddc4e8fd89588dd1f90029bd98ffffe029f659a
atcoder/arc190_c,source,17576,True,False,False,1010.4923041360453,True,primary/tasks/atcoder__arc190_c/large_history/source_history.json,587ad0dc1cf53f4508cfd8d36e02ccb4c105b5fef25749117ed1aa65ef497f82
atcoder/arc190_c,small,17401,True,False,False,588.8753474038094,True,primary/tasks/atcoder__arc190_c/small_history/source_history.json,1ffafc743e3073f27b21c31d7d8ae79b0d5da1a1aef064b3c3d2727669438bca
atcoder/abc389_d,source,14058,True,False,False,807.1877072001807,True,primary/tasks/atcoder__abc389_d/large_history/source_history.json,91efd59ce346f2bb56e2934b95d5b9528c959c616ccdb1ad725e88e9da02633a
atcoder/abc389_d,small,17971,True,False,False,788.0795486140996,True,primary/tasks/atcoder__abc389_d/small_history/source_history.json,a8e2d23460908deef97c0b8273ad70cd88e3df662c137148272b751ad9fa5329
atcoder/abc378_c,source,2364,True,False,False,137.95547507493757,True,primary/tasks/atcoder__abc378_c/large_history/source_history.json,16f73731c6f7178b2e5900d92e3c2b65eee96aca6e0c8ff8da6e147013c1e019
atcoder/abc378_c,small,2731,True,False,False,88.60783728281967,True,primary/tasks/atcoder__abc378_c/small_history/source_history.json,a1c83a265500a6249d8c5039cad804b507ce061af29279e56d7733e06cafab6c
atcoder/abc366_g,source,22662,True,False,False,1351.9948738687672,True,primary/tasks/atcoder__abc366_g/large_history/source_history.json,27b99c5932c6f0d3acd0923a275afb583ecf2551fc1a875b285eeb1c5a7de8d7
atcoder/abc366_g,small,19611,True,False,False,787.1525939144194,True,primary/tasks/atcoder__abc366_g/small_history/source_history.json,a7a7d37d13658f7457205a39d29a6956c543cba52a55434dcf699ae05857e09a
leetcode/3566,source,13296,True,False,False,791.3321329571772,True,primary/tasks/leetcode__3566/large_history/source_history.json,bdf972c78292d7672cdb3d3f31b538408771583b6da0a57a2613f48a7580a084
leetcode/3566,small,11205,True,False,False,365.69105102913454,True,primary/tasks/leetcode__3566/small_history/source_history.json,b16098b9ffa8de111b7bb8fa8574e220a772ea2f1e461984957c13d07be5bcf4
leetcode/3587,source,8118,True,False,False,469.98408901598305,True,primary/tasks/leetcode__3587/large_history/source_history.json,3eafb4024642a2f1880a8fe619e180733226ed5bc04991100bb6fdab2701e870
leetcode/3587,small,7061,True,False,False,308.78836799412966,True,primary/tasks/leetcode__3587/small_history/source_history.json,293feddca22ae329f47deea51ff37331c946cfc2fc591f3dd57367c41b6afffd
atcoder/arc192_e,source,24576,False,True,False,1423.9698335111607,True,primary/tasks/atcoder__arc192_e/large_history/source_history.json,459d21f13161763c587824808c308c84562ac45ea99d189cb6b6bac2f6bf6993
atcoder/arc192_e,small,23246,True,False,False,764.6488999847788,True,primary/tasks/atcoder__arc192_e/small_history/source_history.json,74bf983569a6aeaadc52fa5cf75193940055d82c8e7bdca132ad431e02893163
atcoder/arc189_d,source,23574,True,False,False,1414.0798758640885,True,primary/tasks/atcoder__arc189_d/large_history/source_history.json,6574829d83e7c4dc612a1d962ca08cc2920c95b7df7e51c35965ad5a14590c15
atcoder/arc189_d,small,20697,True,False,False,677.2554652332328,True,primary/tasks/atcoder__arc189_d/small_history/source_history.json,ef9cebdcb75642766826e76a9343e16d3cb446da8fc7f24c72ab34c665347749
leetcode/3748,source,5822,True,False,False,338.92121778568253,True,primary/tasks/leetcode__3748/large_history/source_history.json,eb3f18cced358902a09a9ac13b4ef9d785c5ce250973bd874c8c47a45a2c6b86
leetcode/3748,small,7684,True,False,False,346.2017526291311,True,primary/tasks/leetcode__3748/small_history/source_history.json,bfc4b80b0eed5ab68d0007ccb648744bf0bcadf177ae84347d5713f783a7a3c9
leetcode/3799,source,12247,True,False,False,692.4142193449661,True,primary/tasks/leetcode__3799/large_history/source_history.json,a3f4c9ffdc0b3b8a65d2b561d64473b169c0858461ac720b81766c7ec1be6549
leetcode/3799,small,5155,True,False,False,171.74995906394906,True,primary/tasks/leetcode__3799/small_history/source_history.json,cf7262d59e3b2ebec0a3d198984fff3bfb4d891616b9b684662273499516d299
atcoder/arc182_c,source,24561,True,False,False,1386.2671758171637,True,primary/tasks/atcoder__arc182_c/large_history/source_history.json,33d4afb62585d5ef6417058ecb1927e5c180f1e2788f58d022e2f94c63c0220a
atcoder/arc182_c,small,24576,False,True,False,930.9130505174398,True,primary/tasks/atcoder__arc182_c/small_history/source_history.json,41e7ae1da5832f7da1c35a304be1c59251680bbf3ccaa0bc1a32e8f4d418d550
atcoder/abc400_e,source,8656,True,False,False,516.1441868150141,True,primary/tasks/atcoder__abc400_e/large_history/source_history.json,be35b33dc75215ec86d0d7426c2fb9b97af7d3f5e2a6a3c84f5a7266f5cd5648
atcoder/abc400_e,small,9150,True,False,False,404.6382061615586,True,primary/tasks/atcoder__abc400_e/small_history/source_history.json,1f810c1cae6d895d5b973e56350886e5342e7eb97136c30d5eb90ba806ef1c84
leetcode/3563,source,15738,True,False,False,915.0389014261309,True,primary/tasks/leetcode__3563/large_history/source_history.json,65e71ffcb030a5af088873ceb968bd765fbb1170ed9ca45c2a2a82e7da2d34d3
leetcode/3563,small,14950,True,False,False,672.3893224466592,True,primary/tasks/leetcode__3563/small_history/source_history.json,8e95ab681c3cdbde0ad1d3a69fb116d718cfe85d43b4633e90389a52c0068bb6
atcoder/abc373_e,source,21523,True,False,False,1222.7334035979584,True,primary/tasks/atcoder__abc373_e/large_history/source_history.json,fdd8dae553edc971b208c5dae1d1bc554b05ab03c3503dd316a7cbdca293bd97
atcoder/abc373_e,small,24576,False,True,False,807.2695995629765,True,primary/tasks/atcoder__abc373_e/small_history/source_history.json,7608d0cbadc6884e9b9e7aa98a7f5cc68cb62fc3249eb15844a3e8f2ae2336f1
leetcode/3704,source,4038,True,False,False,228.50557298399508,True,primary/tasks/leetcode__3704/large_history/source_history.json,621b6d75ab3897beb6f7cd67b890b9f78490b360579aeca781bc8ccc0f0d30a2
leetcode/3704,small,4835,True,False,False,158.09309229813516,True,primary/tasks/leetcode__3704/small_history/source_history.json,5294718b40e1e7e89ebc7e284ab0b2af082f2f0ff703421d728be494f5eda47e
atcoder/abc391_f,source,11955,True,False,False,676.3596731657162,True,primary/tasks/atcoder__abc391_f/large_history/source_history.json,3a59c549ce6043eef3166d4b854827c44af43181c12a5e893b274f469dd13621
atcoder/abc391_f,small,10058,True,False,False,334.3597745569423,True,primary/tasks/atcoder__abc391_f/small_history/source_history.json,7c3214da6e14247d689c9c018829d739c9f63285f0855f0825cd20cfc91b1003
atcoder/abc389_b,source,2133,True,False,False,123.51458596088924,True,primary/tasks/atcoder__abc389_b/large_history/source_history.json,f4ae016c28a0bbc661a179da885b875d3557a59226fa2046e8af530afde2d5be
atcoder/abc389_b,small,2091,True,False,False,68.26987071405165,True,primary/tasks/atcoder__abc389_b/small_history/source_history.json,9b8d7810591800108565d244bc325371295c9b090fcb298f81ad8ae090432360
atcoder/abc367_b,source,8682,True,False,False,516.9214057791978,True,primary/tasks/atcoder__abc367_b/large_history/source_history.json,4e5158d84dc26f97319e39ec322b3e872a5f011b950dfb61be018190af5f9fbf
atcoder/abc367_b,small,8504,True,False,False,283.131858689012,True,primary/tasks/atcoder__abc367_b/small_history/source_history.json,6676cd55d1257ad7244bd0d060523de5399aaf98f197830187cf9834ce1e36ec
atcoder/abc369_d,source,4776,True,False,False,267.55958221829496,True,primary/tasks/atcoder__abc369_d/large_history/source_history.json,f0104a585f1bd85d2d342580645e62cd18f0955a51c170f09e8b2b60992db4ef
atcoder/abc369_d,small,5983,True,False,False,260.26541458815336,True,primary/tasks/atcoder__abc369_d/small_history/source_history.json,5697582c4c3595982be827828229e966b3dad9980e2024445f91b7d146b414f3
atcoder/abc377_g,source,10833,True,False,False,613.0749190519564,True,primary/tasks/atcoder__abc377_g/large_history/source_history.json,5b9500d61e7ccc0419340f1fe79efffc300bbe55fcb66c098b6193a4d6a653e5
atcoder/abc377_g,small,14575,True,False,False,629.2414337657392,True,primary/tasks/atcoder__abc377_g/small_history/source_history.json,d101a3c6d900e7e5e8e667eecb1f38573b281fa0deb96971fd1ff6106371594a
leetcode/3791,source,11574,True,False,False,687.3316975410562,True,primary/tasks/leetcode__3791/large_history/source_history.json,a2a963c9851921fe73b4768756953150562ea7b06344a3726be19d574d62368e
leetcode/3791,small,17503,True,False,False,497.06986045464873,True,primary/tasks/leetcode__3791/small_history/source_history.json,cee3cb98aac755a8880d4fd6cdf889950505abf93f385f5c817f50afb0dc22bf
atcoder/abc381_b,source,3987,True,False,False,237.35332131106406,True,primary/tasks/atcoder__abc381_b/large_history/source_history.json,7c5366e668d2ddd900589ee3878d1d01b33a50cc29c9b755821300c7e30651f5
atcoder/abc381_b,small,6275,True,False,False,210.00241606216878,True,primary/tasks/atcoder__abc381_b/small_history/source_history.json,fc88cae4868f4e60cec97873a1e561800ca7ee6def153a39ebdbb9ba99517306
atcoder/abc385_c,source,7943,True,False,False,472.0672225430608,True,primary/tasks/atcoder__abc385_c/large_history/source_history.json,6f3c8e9af2ca9b6e2625403d266a96bb7e613e416ec8f9202dd6d9164c0011d5
atcoder/abc385_c,small,7282,True,False,False,237.5537067928817,True,primary/tasks/atcoder__abc385_c/small_history/source_history.json,a2286f547e7703876e645e2fa602fbe53bd1a27a6484fc6688e1ac7542c4c41f
atcoder/abc366_f,source,22094,True,False,False,1290.6750242407434,True,primary/tasks/atcoder__abc366_f/large_history/source_history.json,7c61de9075d2ab9cf84ac7b4ac7d095f3c61307efc02b01ad46e5ce35f3ae199
atcoder/abc366_f,small,19784,True,False,False,867.1741511933506,True,primary/tasks/atcoder__abc366_f/small_history/source_history.json,9ec166b489ab6cd235995162af44eff440c05b92e3cc4b430d48e2580069d8a5
